,Sales_ID,name,year,selling_price,km_driven,Region,State_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,Brand
158,165,Tata Nexon,2018,1025000,8000,East,New York,New York City,Diesel,Dealer,Automatic,First Owner,21.0,1497,108.5,260Nm@ 1500-2750rpm,5,Y,Tata
159,166,BMW 3,2016,2150000,30000,South,Florida,Miami,Diesel,Dealer,Automatic,First Owner,22.6,1995,190.0,400Nm@ 1750-2500rpm,5,Y,BMW
160,167,Toyota Camry,2016,1900000,41000,East,New York,New York City,Petrol,Dealer,Automatic,First Owner,19.1,2494,157.7,213Nm@ 4500rpm,5,Y,Toyota
161,168,BMW 5,2016,2900000,12000,East,District of Columbia,Washington,Diesel,Dealer,Automatic,First Owner,18.1,1995,190.0,400Nm@ 1750-2500rpm,5,Y,BMW
162,169,Toyota Camry,2009,450000,71000,East,New York,New York City,Petrol,Dealer,Automatic,First Owner,12.0,2362,164.7,224Nm@ 4000rpm,5,Y,Toyota
163,170,Maruti Ertiga,2016,850000,20000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,17.0,1373,91.1,130Nm@ 4000rpm,7,Y,Maruti
164,171,Volvo XC90,2017,10000000,30000,East,New York,New York City,Petrol,Individual,Automatic,First Owner,42.0,1969,400.0,640Nm@ 1740rpm,4,Y,Volvo
165,172,Volkswagen Vento,2011,300000,100000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second Owner,20.5,1598,103.6,250Nm@ 1500-2500rpm,5,Y,Volkswagen
166,173,Ford Figo,2018,575000,9500,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,18.1,1196,86.8,112Nm@ 4000rpm,5,Y,Ford
167,174,Ford Figo,2011,160000,120000,Central,Texas,Houston,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,160Nm@ 2000rpm,5,Y,Ford
168,175,Maruti Swift,2015,515000,36600,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,20.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
169,176,Maruti Wagon,2015,390000,50000,East,District of Columbia,Washington,Petrol,Individual,Automatic,Second Owner,20.5,998,67.0,90Nm@ 3500rpm,5,Y,Maruti
170,177,Hyundai i20,2016,550000,14000,West,Washington,Seattle,Petrol,Individual,Manual,Second Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,Y,Hyundai
171,178,Maruti 800,1999,40000,40000,East,District of Columbia,Washington,Petrol,Individual,Manual,Second Owner,16.0,796,37.0,59Nm@ 2500rpm,4,Y,Maruti
172,179,Maruti Ritz,2010,220000,120000,East,District of Columbia,Washington,Diesel,Individual,Manual,First Owner,21.0,1248,73.9,113Nm@ 4500rpm,5,Y,Maruti
173,180,Hyundai Grand,2015,425000,70000,East,New York,New York City,Petrol,Individual,Manual,First Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,Y,Hyundai
174,181,Volkswagen Ameo,2019,480000,13000,East,New York,New York City,Petrol,Individual,Manual,First Owner,19.4,999,75.0,95Nm@ 3000-4300rpm,5,Y,Volkswagen
175,182,Hyundai Grand,2014,400000,60000,Central,Texas,Dallas,Petrol,Individual,Manual,Second Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,Y,Hyundai
176,183,Maruti Swift,2014,487000,35000,South,Florida,Miami,Petrol,Individual,Manual,First Owner,19.0,1197,85.8,114Nm@ 4000rpm,5,Y,Maruti
177,184,Hyundai Xcent,2016,386000,44000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,19.0,1197,82.0,114Nm@ 4000rpm,5,Y,Hyundai
178,185,Honda City,2005,100000,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,13.0,1493,100.0,13.1kgm@ 4600rpm,5,Y,Honda
179,186,Toyota Corolla,2010,300000,60000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,21.4,1364,87.2,205Nm@ 1800-2800rpm,5,Y,Toyota
180,187,Daewoo Matiz,2000,100000,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,18.0,796,53.0,71Nm@ 3500rpm,5,Y,Daewoo
181,188,Toyota Fortuner,2014,1750000,30000,East,Massachusetts,Boston,Diesel,Individual,Manual,Second Owner,13.0,2982,168.5,343Nm@ 1400-3400rpm,7,Y,Toyota
182,189,Mahindra KUV,2016,450000,15000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,18.1,1198,82.0,115Nm@ 3500-3600rpm,6,Y,Mahindra
183,190,Tata Zest,2017,490000,90000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,190Nm@ 1750-3000rpm,5,Y,Tata
184,191,Honda City,2009,345000,47000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,17.0,1497,118.0,146Nm at 4800 rpm,5,Y,Honda
185,192,Maruti Zen,2005,85000,90000,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,17.0,993,60.0,78Nm@ 4500rpm,5,Y,Maruti
186,193,Maruti Wagon,2010,215000,120600,West,Washington,Seattle,Petrol,Individual,Manual,Second Owner,18.0,998,67.1,90Nm@ 3500rpm,5,Y,Maruti
187,194,Hyundai Verna,2010,320000,100000,Central,Illinois,Chicago,Petrol,Individual,Manual,Third Owner,16.0,1599,103.2,14.9 KGM at 3000 RPM,5,Y,Hyundai
188,195,Maruti Swift,2016,459999,60000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second Owner,20.8,1197,83.14,115Nm@ 4000rpm,5,Y,Maruti
189,196,Hyundai Getz,2005,65000,86000,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,15.0,1341,83.0,115Nm@ 3200rpm,5,Y,Hyundai
190,197,Hyundai Elite,2020,720000,5000,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,18.0,1197,81.86,117nm@ 4000rpm,5,Y,Hyundai
191,198,Maruti Ciaz,2017,800000,37000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,28.0,1248,88.5,200Nm@ 1750rpm,5,Y,Maruti
192,199,Tata Tigor,2019,520000,14000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First Owner,20.0,1199,84.0,114Nm@ 3500rpm,5,Y,Tata
193,200,Maruti Ertiga,2015,580000,70000,West,California,San Francisco,Diesel,Individual,Manual,First Owner,20.7,1248,88.76,200Nm@ 1750rpm,7,Y,Maruti
194,202,Honda City,2015,600000,50000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,17.0,1497,117.3,145Nm@ 4600rpm,5,Y,Honda
195,203,Honda Brio,2014,290000,60000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,19.0,1198,86.8,109Nm@ 4500rpm,5,Y,Honda
196,204,Maruti Wagon,2016,360000,50000,Central,Illinois,Chicago,CNG,Individual,Manual,First Owner,37.24,998,58.16,77Nm@ 3500rpm,5,Y,Maruti
197,205,Maruti Swift,2017,550000,50000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,20.8,1197,83.14,115Nm@ 4000rpm,5,Y,Maruti
198,206,Hyundai i20,2013,375000,70000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,18.0,1197,82.85,113.7Nm@ 4000rpm,5,Y,Hyundai
199,208,Maruti Wagon,2018,420000,35000,Central,Texas,Houston,Petrol,Individual,Automatic,First Owner,20.5,998,67.0,90Nm@ 3500rpm,5,Y,Maruti
200,209,Maruti Swift,2017,550000,20000,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
201,210,Maruti Alto,2018,270000,20000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,24.0,796,47.3,69Nm@ 3500rpm,5,Y,Maruti
202,211,Maruti Swift,2018,700000,7800,Central,Illinois,Chicago,Petrol,Individual,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
203,212,Maruti Swift,2017,500000,20000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,20.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
204,213,Tata Hexa,2019,1250000,15000,Central,Texas,Dallas,Diesel,Individual,Manual,First Owner,17.0,2179,147.94,320Nm@ 1500-3000rpm,7,Y,Tata
205,214,Hyundai i20,2013,320000,31377,South,Georgia,Atlanta,Petrol,Individual,Manual,Second Owner,18.0,1197,82.85,113.7Nm@ 4000rpm,5,Y,Hyundai
206,215,Maruti Swift,2018,700000,50000,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,28.0,1248,74.02,190Nm@ 2000rpm,5,Y,Maruti
207,216,Maruti Wagon,2015,290000,60000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,20.5,998,67.04,90Nm@ 3500rpm,5,Y,Maruti
208,217,Toyota Corolla,2012,550000,100000,Central,Michigan,Detroit,Petrol,Individual,Automatic,First Owner,14.5,1794,138.1,173Nm@ 4000rpm,5,Y,Toyota
209,218,Honda Brio,2012,265000,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,19.0,1198,86.8,109Nm@ 4500rpm,5,Y,Honda
210,219,Maruti Baleno,2018,830000,5000,East,Massachusetts,Boston,Petrol,Individual,Automatic,First Owner,21.0,1197,83.1,115Nm@ 4000rpm,5,Y,Maruti
211,220,Tata Safari,2017,800000,60000,South,Georgia,Atlanta,Diesel,Individual,Manual,First Owner,14.0,2179,147.94,320Nm@ 1500-3000rpm,7,Y,Tata
212,221,Maruti Alto,2011,160000,25000,East,New York,New York City,Petrol,Individual,Manual,Second Owner,19.0,796,46.3,62Nm@ 3000rpm,5,Y,Maruti
213,222,Renault KWID,2018,335000,30000,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,25.1,799,53.3,72Nm@ 4386rpm,5,Y,Renault
214,223,Datsun GO,2017,329000,80000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second Owner,20.6,1198,67.0,104Nm@ 4000rpm,5,Y,Datsun
215,224,Maruti Vitara,2017,775000,75000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,24.0,1248,88.5,200Nm@ 1750rpm,5,Y,Maruti
216,225,Hyundai Xcent,2020,524000,32000,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,20.1,1197,81.86,113.75nm@ 4000rpm,5,Y,Hyundai
217,226,Maruti Alto,2015,245000,40000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,22.7,796,47.3,69Nm@ 3500rpm,5,Y,Maruti
218,227,Hyundai i20,2012,275000,93000,West,Washington,Seattle,Petrol,Individual,Manual,Second Owner,17.0,1197,80.0,"11.4 kgm at 4,000 rpm",5,Y,Hyundai
219,228,Tata Zest,2018,520000,60000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,17.5,1193,88.7,140Nm@ 1500-4000rpm,5,Y,Tata
220,230,Nissan Sunny,2014,550000,37000,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,16.9,1498,97.7,134Nm@ 4000rpm,5,Y,Nissan
221,231,Ford EcoSport,2018,910000,15000,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,17.0,1497,121.36,150Nm@ 4500rpm,5,Y,Ford
222,232,Nissan Micra,2015,300000,80000,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,19.4,1198,67.04,104Nm@ 4000rpm,5,Y,Nissan
223,233,Maruti Wagon,2016,350000,140000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,20.5,998,67.04,90Nm@ 3500rpm,5,Y,Maruti
224,234,Mahindra Ssangyong,2013,900000,70000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,12.8,2696,162.0,340Nm@ 1800-3250rpm,7,Y,Mahindra
225,235,Mahindra Quanto,2013,300000,120000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,17.2,1493,100.0,240Nm@ 1600-2800rpm,7,Y,Mahindra
226,236,Maruti Ritz,2010,250000,110000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,21.0,1248,73.9,190Nm@ 2000rpm,5,Y,Maruti
227,237,Hyundai Creta,2017,1100000,37000,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,Y,Hyundai
228,238,Renault KWID,2016,270000,44000,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,25.1,799,53.3,72Nm@ 4386rpm,5,Y,Renault
229,239,Maruti Ertiga,2015,640000,80000,East,District of Columbia,Washington,Diesel,Individual,Manual,First Owner,20.7,1248,88.76,200Nm@ 1750rpm,7,Y,Maruti
230,240,Mahindra XUV500,2015,650000,125000,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,15.0,2179,140.0,330Nm@ 1600-2800rpm,7,Y,Mahindra
231,241,Maruti Eeco,2017,409999,13500,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,15.3,1196,73.0,101Nm@ 3000rpm,5,Y,Maruti
232,242,Hyundai Santro,2011,165000,75000,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,17.9,1086,62.1,96.1Nm@ 3000rpm,5,Y,Hyundai
233,243,Hyundai Accent,2007,80000,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,13.0,1495,94.0,"12.5@ 3,500(kgm@ rpm)",5,Y,Hyundai
234,244,Mahindra XUV500,2012,535000,120000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,15.0,2179,140.0,330Nm@ 1600-2800rpm,7,Y,Mahindra
235,245,Toyota Innova,2013,700000,70000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,12.9,2494,100.57,200Nm@ 1400-3400rpm,7,Y,Toyota
236,246,Maruti Swift,2013,550000,70000,East,New York,New York City,Diesel,Individual,Manual,First Owner,23.0,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
237,247,Honda Amaze,2019,680000,15000,West,California,Los Angeles,Petrol,Individual,Automatic,First Owner,19.0,1199,88.76,110Nm@ 4800rpm,5,Y,Honda
238,248,Hyundai i10,2009,200000,53000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,20.3,1197,78.9,111.8Nm@ 4000rpm,5,Y,Hyundai
239,249,Maruti Swift,2014,500000,120000,Central,Texas,Dallas,Diesel,Individual,Manual,Second Owner,23.0,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
240,250,Maruti Ertiga,2016,1000000,70000,Central,Texas,Dallas,Diesel,Individual,Manual,First Owner,24.5,1248,88.5,200Nm@ 1750rpm,7,Y,Maruti
241,251,Hyundai Getz,2008,110000,120000,West,California,San Diego,Petrol,Individual,Manual,Second Owner,14.0,1341,82.9,"11.8@ 3,200(kgm@ rpm)",5,Y,Hyundai
242,252,Hyundai i20,2012,320000,100000,West,California,San Diego,Petrol,Individual,Manual,Second Owner,18.0,1197,80.0,"11.4 kgm at 4,000 rpm",5,Y,Hyundai
243,254,Maruti Swift,2015,350000,100000,East,New York,New York City,Petrol,Individual,Manual,First Owner,20.0,1197,83.11,113Nm@ 4200rpm,5,Y,Maruti
244,255,Tata Indica,2013,170000,162500,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,19.0,1405,70.0,135.4Nm@ 2500rpm,5,Y,Tata
245,256,Hyundai i20,2017,800000,39000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,219.7Nm@ 1500-2750rpm,5,Y,Hyundai
246,257,Maruti Ignis,2017,500000,75000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,26.0,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
247,258,Tata Hexa,2017,1380000,50000,South,Florida,Miami,Diesel,Individual,Automatic,First Owner,17.0,2179,153.86,400Nm@ 1750-2500rpm,7,Y,Tata
248,259,Mahindra Marazzo,2019,1300000,40000,South,Florida,Miami,Diesel,Individual,Manual,First Owner,17.0,1497,121.0,300Nm@ 1750-2500rpm,8,Y,Mahindra
249,260,Hyundai Verna,2013,530000,92500,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,22.3,1582,126.3,259.9Nm@ 1900-2750rpm,5,Y,Hyundai
250,261,Maruti Swift,2012,360000,158000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,23.0,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
251,262,Maruti Swift,2012,310000,120000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,19.0,1248,73.9,190Nm@ 2000rpm,5,Y,Maruti
252,263,Honda City,2015,725000,50000,West,Washington,Seattle,Diesel,Individual,Manual,Second Owner,26.0,1498,98.6,200Nm@ 1750rpm,5,Y,Honda
253,264,Maruti Swift,2012,340000,110000,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,19.0,1248,73.9,190Nm@ 2000rpm,5,Y,Maruti
254,265,Hyundai Xcent,2017,550000,2000,West,California,San Francisco,Diesel,Individual,Manual,Second Owner,25.0,1186,73.97,190.25nm@ 1750-2250rpm,5,Y,Hyundai
255,266,Toyota Fortuner,2011,1150000,181000,West,California,San Francisco,Diesel,Individual,Manual,Second Owner,11.0,2982,171.0,343Nm@ 1400-3400rpm,7,Y,Toyota
256,267,Tata Tiago,2016,380000,70000,West,California,San Francisco,Diesel,Individual,Manual,First Owner,27.2,1047,69.0,140Nm@ 1800-3000rpm,5,Y,Tata
257,268,Nissan Sunny,2013,350000,90000,Central,Texas,Houston,Petrol,Individual,Automatic,Second Owner,17.9,1498,99.6,134Nm@ 4000rpm,5,Y,Nissan
258,269,Hyundai Elite,2019,610000,2000,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,18.0,1197,81.86,117nm@ 4000rpm,5,Y,Hyundai
259,270,Maruti Swift,2015,525000,20000,West,California,San Diego,Petrol,Individual,Manual,First Owner,20.8,1197,83.14,115Nm@ 4000rpm,5,Y,Maruti
260,271,Toyota Innova,2011,480000,120000,West,California,San Diego,Diesel,Individual,Manual,First Owner,12.0,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7,Y,Toyota
261,272,Mahindra Thar,2017,780000,35000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,16.5,2498,105.0,247Nm@ 1800-2000rpm,6,Y,Mahindra
262,273,Maruti Swift,2012,320000,193000,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,19.0,1248,73.9,190Nm@ 2000rpm,5,Y,Maruti
263,274,Maruti Swift,2014,375000,80000,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,20.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
264,275,Datsun GO,2019,300000,40000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,19.0,1198,67.05,104Nm@ 4000rpm,5,Y,Datsun
265,276,Hyundai i20,2015,500000,70000,West,California,San Diego,Diesel,Individual,Manual,Fourth & Above Owner,22.5,1396,88.73,219.7Nm@ 1500-2750rpm,5,Y,Hyundai
266,277,Mahindra Scorpio,2011,404000,122358,West,California,San Diego,Diesel,Individual,Manual,First Owner,12.0,2179,120.0,290Nm@ 1800-2800rpm,9,Y,Mahindra
267,278,Tata Sumo,2015,500000,75000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,14.0,2956,69.01,223Nm@ 1600-2200rpm,7,Y,Tata
268,279,Tata Tiago,2017,350000,120000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,27.2,1047,69.0,140Nm@ 1800-3000rpm,5,Y,Tata
269,280,Tata Zest,2015,380000,40000,West,California,San Diego,Petrol,Individual,Manual,First Owner,17.5,1193,88.7,140Nm@ 1500-4000rpm,5,Y,Tata
270,281,Hyundai Accent,2008,114999,95200,West,Washington,Seattle,Petrol,Individual,Manual,Third Owner,13.0,1495,94.0,"12.5@ 3,500(kgm@ rpm)",5,Y,Hyundai
271,282,Honda Brio,2014,335000,33033,East,District of Columbia,Washington,Petrol,Dealer,Manual,First Owner,19.0,1198,86.8,109Nm@ 4500rpm,5,Y,Honda
272,283,Hyundai Grand,2015,465000,63063,East,District of Columbia,Washington,Petrol,Dealer,Automatic,First Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,Y,Hyundai
273,284,Tata Manza,2012,290000,60000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,21.0,1248,88.76,200Nm@ 1750-3000rpm,5,Y,Tata
274,285,Maruti Alto,2005,110000,45000,South,North Carolina,Charlotte,Petrol,Individual,Manual,Second Owner,19.0,796,46.3,62Nm@ 3000rpm,5,Y,Maruti
275,286,Tata New,2011,450000,80000,West,California,Los Angeles,Diesel,Individual,Manual,Third Owner,11.5,2179,138.1,320Nm@ 1700-2700rpm,7,Y,Tata
276,287,Mahindra Bolero,2009,400000,170000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,7,Y,Mahindra
277,288,Mahindra Bolero,2007,210000,207890,East,District of Columbia,Washington,Diesel,Individual,Manual,Second Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,7,Y,Mahindra
278,289,Mercedes-Benz GL-Class,2018,4600000,7976,Central,Texas,Houston,Diesel,Individual,Automatic,First Owner,17.0,2143,170.0,400Nm@ 1400-2800rpm,5,Y,Mercedes-Benz
279,290,Maruti Omni,2016,220000,35000,South,Florida,Miami,Petrol,Individual,Manual,First Owner,16.0,796,34.2,59Nm@ 2500rpm,8,Y,Maruti
280,291,Hyundai Grand,2017,450000,35000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,Y,Hyundai
281,292,Hyundai Grand,2017,450000,35000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,Y,Hyundai
282,293,Hyundai i10,2013,290000,50000,East,New York,New York City,Petrol,Individual,Automatic,First Owner,16.9,1197,78.9,111.8Nm@ 4000rpm,5,Y,Hyundai
283,294,Maruti Swift,2016,520000,20000,East,New York,New York City,Petrol,Individual,Manual,First Owner,20.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
284,295,Hyundai i10,2011,265000,20000,East,New York,New York City,Petrol,Individual,Automatic,First Owner,16.9,1197,78.9,111.8Nm@ 4000rpm,5,Y,Hyundai
285,296,Maruti Swift,2012,330000,50000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second Owner,18.0,1197,85.8,114Nm@ 4000rpm,5,Y,Maruti
286,297,Maruti Swift,2012,330000,50000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,18.0,1197,85.8,114Nm@ 4000rpm,5,Y,Maruti
287,298,Mahindra Bolero,2014,509999,120000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,195Nm@ 1400-2200rpm,7,Y,Mahindra
288,299,Hyundai Verna,2014,500000,70000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,17.0,1591,121.3,154.9Nm@ 4200rpm,5,Y,Hyundai
289,300,Hyundai i20,2015,525000,50000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,17.1,1197,81.86,114.73Nm@ 4000rpm,5,Y,Hyundai
290,301,Maruti Baleno,2019,675000,16500,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,21.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
291,302,Hyundai i20,2010,300000,70000,East,New York,New York City,Petrol,Individual,Manual,First Owner,17.0,1197,80.0,"11.4 kgm at 4,000 rpm",5,Y,Hyundai
292,303,Maruti Alto,2005,90000,99361,East,New York,New York City,Petrol,Individual,Manual,Second Owner,19.0,796,46.3,62Nm@ 3000rpm,5,Y,Maruti
293,304,Maruti Swift,2017,650000,25000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,26.5,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
294,305,Maruti Swift,2014,409000,70000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,19.0,1197,85.8,114Nm@ 4000rpm,5,Y,Maruti
295,306,Hyundai Grand,2015,395000,80000,South,Florida,Miami,Diesel,Individual,Manual,Second Owner,24.0,1120,70.0,160Nm@ 1500-2750rpm,5,Y,Hyundai
296,308,Maruti Swift,2014,400000,70000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,19.0,1197,85.8,114Nm@ 4000rpm,5,Y,Maruti
297,309,Chevrolet Beat,2012,120000,60000,West,California,San Diego,Petrol,Individual,Manual,Third Owner,18.0,1199,79.4,108Nm@ 4400rpm,5,Y,Chevrolet
298,310,Tata Tigor,2018,645000,10000,West,Washington,Seattle,Petrol,Individual,Automatic,First Owner,20.0,1199,84.0,114Nm@ 3500rpm,5,Y,Tata
299,311,Maruti 800,2006,81000,80000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,16.0,796,37.0,59Nm@ 2500rpm,4,Y,Maruti
300,312,Honda City,2017,1300000,30000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,25.0,1498,97.9,200Nm@ 1750rpm,5,Y,Honda
301,313,Honda City,2017,1250000,33000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,25.0,1498,97.9,200Nm@ 1750rpm,5,Y,Honda
302,314,Maruti Ertiga,2013,535000,90000,West,California,Los Angeles,Petrol,Individual,Manual,Third Owner,16.0,1373,93.7,130Nm@ 4000rpm,7,Y,Maruti
303,315,Nissan Terrano,2014,555000,80100,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,19.0,1461,108.5,248Nm@ 2250rpm,5,Y,Nissan
304,316,Honda City,2014,725000,120000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,17.0,1497,117.3,145Nm@ 4600rpm,5,Y,Honda
